time,open,high,low,close,volume
2022-02-16,35.06000000,35.70000000,33.26000000,33.64000000,355351.44000000
2022-02-17,33.62000000,34.13000000,29.91000000,30.09000000,566746.98000000
2022-02-18,30.05000000,31.46000000,28.53000000,28.84000000,634553.83000000
2022-02-19,28.84000000,29.27000000,27.04000000,28.29000000,502192.01000000
2022-02-20,28.29000000,28.45000000,25.54000000,26.10000000,559028.61000000
2022-02-21,26.09000000,27.70000000,23.71000000,23.91000000,674437.16000000
2022-02-22,23.94000000,28.00000000,23.36000000,26.22000000,645695.13000000
2022-02-23,26.22000000,28.65000000,25.75000000,25.82000000,604403.50000000
2022-02-24,25.83000000,27.98000000,22.19000000,27.61000000,1030172.69000000
2022-02-25,27.61000000,29.92000000,26.86000000,29.28000000,584575.32000000
2022-02-26,29.23000000,30.23000000,27.23000000,27.50000000,331170.16000000
2022-02-27,27.52000000,31.00000000,26.42000000,28.88000000,542090.47000000
2022-02-28,28.86000000,32.17000000,28.05000000,32.00000000,770849.73000000
2022-03-01,31.99000000,33.99000000,30.37000000,33.77000000,733604.97000000
2022-03-02,33.79000000,34.70000000,31.30000000,31.61000000,528668.48000000
2022-03-03,31.61000000,31.95000000,29.85000000,31.60000000,383848.25000000
2022-03-04,31.58000000,32.32000000,28.16000000,28.71000000,532226.25000000
2022-03-05,28.69000000,29.61000000,27.98000000,29.22000000,268612.86000000
2022-03-06,29.25000000,29.65000000,28.04000000,28.22000000,268666.38000000
2022-03-07,28.21000000,31.15000000,27.23000000,29.81000000,561094.06000000
2022-03-08,29.82000000,33.30000000,29.50000000,32.57000000,685327.91000000
2022-03-09,32.54000000,38.79000000,32.50000000,37.24000000,822192.99000000
2022-03-10,37.23000000,38.15000000,31.71000000,31.98000000,893941.87000000
2022-03-11,31.98000000,34.10000000,29.96000000,32.00000000,981495.03000000
2022-03-12,32.00000000,32.70000000,30.58000000,30.70000000,320622.90000000
2022-03-13,30.70000000,31.90000000,29.55000000,30.45000000,346284.31000000
2022-03-14,30.45000000,31.94000000,29.59000000,30.76000000,334311.14000000
2022-03-15,30.72000000,31.30000000,29.63000000,29.99000000,346775.44000000
2022-03-16,29.99000000,34.17000000,29.67000000,33.97000000,811939.44000000
2022-03-17,33.96000000,34.86000000,32.53000000,33.64000000,496645.35000000
2022-03-18,33.64000000,35.13000000,33.09000000,33.89000000,543955.28000000
2022-03-19,33.89000000,36.61000000,33.54000000,33.87000000,581452.90000000
2022-03-20,33.83000000,34.34000000,32.21000000,32.41000000,368846.28000000
2022-03-21,32.41000000,33.49000000,31.31000000,32.73000000,308059.58000000
2022-03-22,32.72000000,34.20000000,31.83000000,32.01000000,528044.92000000
2022-03-23,32.00000000,33.49000000,31.44000000,32.90000000,514349.25000000
2022-03-24,32.92000000,33.54000000,32.10000000,32.86000000,488885.03000000
2022-03-25,32.86000000,34.76000000,32.30000000,34.29000000,904731.33000000
2022-03-26,34.29000000,35.71000000,33.39000000,35.20000000,526707.50000000
2022-03-27,35.20000000,37.70000000,33.94000000,37.62000000,652864.82000000
2022-03-28,37.60000000,40.29000000,36.19000000,37.23000000,856287.09000000
2022-03-29,37.20000000,40.46000000,37.09000000,39.22000000,589196.64000000
2022-03-30,39.22000000,41.30000000,36.40000000,38.73000000,919716.65000000
2022-03-31,38.77000000,40.72000000,35.58000000,36.81000000,830310.75000000
2022-04-01,36.80000000,39.89000000,34.60000000,39.48000000,729506.24000000
2022-04-02,39.49000000,41.43000000,38.52000000,39.16000000,511748.88000000
2022-04-03,39.15000000,41.75000000,38.17000000,40.88000000,398145.27000000
2022-04-04,40.86000000,40.92000000,37.02000000,38.97000000,485678.87000000
2022-04-05,38.99000000,39.60000000,36.56000000,36.67000000,326974.28000000
2022-04-06,36.67000000,36.96000000,32.50000000,32.70000000,484384.04000000
2022-04-07,32.75000000,34.60000000,32.00000000,34.26000000,274783.39000000
2022-04-08,34.23000000,35.51000000,32.96000000,33.34000000,317015.36000000
2022-04-09,33.32000000,34.89000000,32.89000000,34.28000000,223762.32000000
2022-04-10,34.28000000,35.38000000,33.37000000,33.94000000,221433.00000000
2022-04-11,33.96000000,34.99000000,29.18000000,30.02000000,549831.24000000
2022-04-12,30.01000000,32.67000000,29.72000000,31.65000000,422291.43000000
2022-04-13,31.65000000,32.64000000,30.09000000,31.67000000,330481.80000000
2022-04-14,31.68000000,32.31000000,29.74000000,30.29000000,223635.91000000
2022-04-15,30.29000000,30.70000000,29.82000000,30.25000000,133572.18000000
2022-04-16,30.25000000,30.58000000,29.33000000,29.80000000,122163.37000000
2022-04-17,29.80000000,30.37000000,28.52000000,28.72000000,124610.25000000
2022-04-18,28.71000000,30.40000000,27.67000000,30.35000000,265499.38000000
2022-04-19,30.35000000,31.39000000,29.52000000,30.97000000,241825.02000000
2022-04-20,30.95000000,32.00000000,29.53000000,29.81000000,318906.05000000
2022-04-21,29.81000000,30.59000000,27.58000000,28.20000000,286455.31000000
2022-04-22,28.18000000,29.21000000,28.01000000,28.41000000,212054.80000000
2022-04-23,28.42000000,28.70000000,27.78000000,27.87000000,96007.16000000
2022-04-24,27.86000000,28.83000000,26.72000000,26.76000000,187807.91000000
2022-04-25,26.77000000,27.90000000,25.38000000,27.66000000,282516.21000000
2022-04-26,27.65000000,28.44000000,24.77000000,26.35000000,435145.78000000
2022-04-27,26.34000000,28.30000000,25.86000000,26.51000000,654225.98000000
2022-04-28,26.51000000,27.46000000,25.93000000,26.24000000,277570.86000000
2022-04-29,26.23000000,26.68000000,24.00000000,25.21000000,436959.74000000
2022-04-30,25.22000000,26.02000000,22.01000000,22.78000000,518988.28000000
2022-05-01,22.76000000,25.67000000,22.44000000,25.11000000,556877.00000000
2022-05-02,25.09000000,25.42000000,22.93000000,24.83000000,464695.85000000
2022-05-03,24.83000000,25.64000000,24.04000000,24.35000000,438116.60000000
2022-05-04,24.35000000,26.58000000,23.78000000,26.29000000,496320.24000000
2022-05-05,26.30000000,26.99000000,22.13000000,22.66000000,674801.69000000
2022-05-06,22.65000000,22.99000000,21.17000000,22.22000000,596446.53000000
2022-05-07,22.20000000,22.30000000,19.96000000,20.23000000,597739.77000000
2022-05-08,20.25000000,20.57000000,19.36000000,19.77000000,592454.67000000
2022-05-09,19.76000000,20.45000000,16.43000000,17.04000000,1267880.47000000
2022-05-10,17.06000000,20.48000000,15.89000000,17.92000000,2294550.92000000
2022-05-11,17.90000000,19.98000000,13.62000000,14.84000000,2519165.38000000
2022-05-12,14.81000000,16.80000000,9.88000000,15.07000000,3132545.68000000
2022-05-13,15.06000000,16.31000000,13.29000000,13.75000000,1658555.25000000
2022-05-14,13.74000000,15.72000000,12.94000000,15.50000000,991640.98000000
2022-05-15,15.51000000,19.77000000,14.70000000,18.84000000,1397857.62000000
2022-05-16,18.84000000,18.91000000,15.25000000,15.47000000,1404404.52000000
2022-05-17,15.50000000,16.51000000,14.70000000,15.68000000,790325.29000000
2022-05-18,15.68000000,16.16000000,14.03000000,14.25000000,618124.31000000
2022-05-19,14.26000000,15.75000000,13.61000000,15.49000000,803212.51000000
2022-05-20,15.50000000,15.90000000,14.25000000,14.50000000,774879.12000000
2022-05-21,14.51000000,15.35000000,14.04000000,14.96000000,675547.79000000
2022-05-22,14.96000000,16.02000000,14.86000000,15.70000000,408220.20000000
2022-05-23,15.70000000,16.43000000,14.40000000,14.70000000,450225.06000000
2022-05-24,14.70000000,15.31000000,13.61000000,14.67000000,615078.97000000
2022-05-25,14.67000000,15.79000000,14.37000000,14.56000000,548811.23000000
2022-05-26,14.56000000,15.00000000,12.84000000,13.88000000,663573.49000000
2022-05-27,13.88000000,14.17000000,12.31000000,13.04000000,876487.07000000
2022-05-28,13.05000000,13.56000000,12.86000000,13.10000000,533504.49000000
2022-05-29,13.10000000,13.51000000,12.66000000,13.35000000,289797.07000000
2022-05-30,13.35000000,15.60000000,13.20000000,15.23000000,563906.76000000
2022-05-31,15.24000000,16.44000000,14.30000000,15.27000000,603623.02000000
2022-06-01,15.26000000,15.36000000,12.96000000,13.02000000,534223.78000000
2022-06-02,13.02000000,13.37000000,12.68000000,13.26000000,351074.30000000
2022-06-03,13.27000000,13.39000000,12.14000000,12.49000000,271373.49000000
2022-06-04,12.49000000,12.97000000,12.00000000,12.81000000,188560.59000000
2022-06-05,12.81000000,12.97000000,12.38000000,12.71000000,138153.06000000
2022-06-06,12.69000000,13.97000000,12.68000000,13.12000000,339662.57000000
2022-06-07,13.12000000,14.80000000,12.25000000,14.08000000,959945.53000000
2022-06-08,14.06000000,14.79000000,13.33000000,13.86000000,706923.63000000
2022-06-09,13.85000000,14.24000000,13.11000000,13.27000000,436672.41000000
2022-06-10,13.26000000,13.57000000,12.19000000,12.34000000,398586.74000000
2022-06-11,12.33000000,12.64000000,10.80000000,11.09000000,555611.55000000
2022-06-12,11.08000000,11.15000000,9.94000000,10.07000000,783748.76000000
2022-06-13,10.08000000,10.29000000,8.43000000,9.11000000,1517574.33000000
2022-06-14,9.10000000,9.75000000,8.08000000,8.77000000,1458346.24000000
2022-06-15,8.78000000,9.87000000,7.71000000,9.75000000,1266849.96000000
2022-06-16,9.74000000,9.88000000,8.27000000,8.74000000,914467.91000000
2022-06-17,8.74000000,9.19000000,8.02000000,8.18000000,894095.79000000
2022-06-18,8.19000000,8.36000000,7.17000000,7.92000000,1017042.04000000
2022-06-19,7.93000000,8.83000000,7.53000000,8.63000000,836384.54000000
2022-06-20,8.62000000,9.80000000,8.21000000,9.74000000,799735.51000000
2022-06-21,9.73000000,10.51000000,9.47000000,9.74000000,1136070.92000000
2022-06-22,9.73000000,9.82000000,8.94000000,9.00000000,633139.90000000
2022-06-23,8.99000000,9.81000000,8.96000000,9.77000000,394010.76000000
2022-06-24,9.78000000,10.92000000,9.70000000,10.72000000,503704.77000000
2022-06-25,10.72000000,11.00000000,9.93000000,10.47000000,382176.89000000
2022-06-26,10.48000000,10.93000000,9.78000000,9.82000000,356673.05000000
2022-06-27,9.82000000,10.39000000,9.61000000,9.99000000,306585.46000000
2022-06-28,10.00000000,10.18000000,9.13000000,9.20000000,400665.87000000
2022-06-29,9.19000000,9.40000000,8.77000000,9.08000000,584085.18000000
2022-06-30,9.09000000,9.90000000,8.27000000,9.74000000,1378389.36000000
2022-07-01,9.75000000,10.85000000,9.62000000,10.76000000,1641435.52000000
2022-07-02,10.75000000,10.80000000,9.86000000,10.18000000,563824.61000000
2022-07-03,10.18000000,11.98000000,9.97000000,11.64000000,716304.51000000
2022-07-04,11.63000000,12.22000000,11.03000000,12.11000000,982216.60000000
2022-07-05,12.09000000,12.50000000,11.20000000,11.96000000,788025.01000000
2022-07-06,11.96000000,12.28000000,11.56000000,11.72000000,560736.92000000
2022-07-07,11.71000000,12.37000000,11.45000000,12.18000000,426120.40000000
2022-07-08,12.18000000,12.56000000,11.31000000,11.33000000,520722.19000000
2022-07-09,11.32000000,12.08000000,11.32000000,11.70000000,232508.57000000
2022-07-10,11.70000000,12.01000000,11.27000000,11.68000000,265904.44000000
2022-07-11,11.69000000,12.35000000,11.32000000,11.98000000,747187.95000000
2022-07-12,11.98000000,12.28000000,10.80000000,10.94000000,656005.43000000
2022-07-13,10.93000000,12.98000000,10.60000000,12.82000000,1039691.12000000
2022-07-14,12.82000000,14.75000000,12.29000000,14.34000000,817090.95000000
2022-07-15,14.34000000,14.84000000,13.73000000,14.03000000,717866.39000000
2022-07-16,14.02000000,16.41000000,13.83000000,15.93000000,896233.50000000
2022-07-17,15.94000000,16.25000000,15.13000000,15.43000000,482861.20000000
2022-07-18,15.42000000,17.45000000,15.40000000,16.47000000,884245.28000000
2022-07-19,16.46000000,16.76000000,15.38000000,15.50000000,670040.91000000
2022-07-20,15.50000000,15.97000000,13.49000000,13.83000000,847230.81000000
2022-07-21,13.84000000,14.62000000,13.46000000,14.22000000,799036.46000000
2022-07-22,14.22000000,14.86000000,13.13000000,13.38000000,641602.26000000
2022-07-23,13.37000000,14.11000000,13.08000000,13.65000000,389394.56000000
2022-07-24,13.66000000,14.17000000,13.25000000,13.31000000,415032.05000000
2022-07-25,13.32000000,13.51000000,12.47000000,12.66000000,767395.05000000
2022-07-26,12.67000000,12.68000000,11.61000000,12.30000000,797893.65000000
2022-07-27,12.30000000,14.47000000,12.07000000,14.46000000,787492.65000000
2022-07-28,14.46000000,14.66000000,13.15000000,13.98000000,982496.78000000
2022-07-29,13.98000000,15.20000000,13.10000000,13.52000000,1047853.06000000
2022-07-30,13.51000000,15.81000000,13.44000000,14.72000000,1361890.63000000
2022-07-31,14.73000000,18.24000000,14.16000000,15.47000000,2162388.91000000
2022-08-01,15.47000000,16.43000000,14.14000000,14.44000000,1351246.19000000
2022-08-02,14.43000000,14.67000000,13.27000000,13.90000000,824323.50000000
2022-08-03,13.90000000,14.88000000,13.67000000,13.98000000,755310.13000000
2022-08-04,13.96000000,14.44000000,13.54000000,14.00000000,541782.59000000
2022-08-05,14.00000000,14.90000000,13.95000000,14.69000000,466112.57000000
2022-08-06,14.69000000,15.67000000,14.34000000,14.87000000,632462.42000000
2022-08-07,14.90000000,15.04000000,14.27000000,14.65000000,366797.24000000
2022-08-08,14.64000000,15.70000000,14.61000000,15.10000000,419733.09000000
2022-08-09,15.11000000,15.39000000,14.21000000,14.38000000,479980.30000000
2022-08-10,14.39000000,15.73000000,13.88000000,15.57000000,558157.00000000
2022-08-11,15.55000000,16.16000000,14.65000000,14.77000000,683386.70000000
2022-08-12,14.78000000,14.94000000,14.30000000,14.91000000,396963.86000000
2022-08-13,14.90000000,15.31000000,14.40000000,14.56000000,411438.50000000
2022-08-14,14.57000000,14.88000000,13.50000000,13.88000000,428243.25000000
2022-08-15,13.87000000,14.78000000,13.55000000,13.93000000,342445.90000000
2022-08-16,13.92000000,14.08000000,13.53000000,13.88000000,282693.29000000
2022-08-17,13.88000000,14.43000000,13.08000000,13.18000000,383995.69000000
2022-08-18,13.19000000,13.50000000,12.57000000,12.62000000,297971.90000000
2022-08-19,12.61000000,12.63000000,11.54000000,11.86000000,782541.84000000
2022-08-20,11.85000000,12.36000000,11.51000000,12.25000000,450724.27000000
2022-08-21,12.25000000,12.82000000,11.90000000,12.66000000,314695.48000000
2022-08-22,12.66000000,12.72000000,11.57000000,12.19000000,375824.57000000
2022-08-23,12.20000000,12.53000000,11.66000000,12.45000000,239526.76000000
2022-08-24,12.46000000,12.99000000,12.19000000,12.46000000,299238.83000000
2022-08-25,12.46000000,12.89000000,12.17000000,12.29000000,205151.32000000
2022-08-26,12.29000000,12.32000000,11.04000000,11.12000000,469847.07000000
2022-08-27,11.13000000,11.39000000,10.87000000,10.98000000,326348.73000000
2022-08-28,11.00000000,11.03000000,10.26000000,10.28000000,287605.10000000
2022-08-29,10.30000000,10.98000000,10.08000000,10.90000000,366527.98000000
2022-08-30,10.91000000,11.04000000,9.97000000,10.09000000,422151.93000000
2022-08-31,10.10000000,10.64000000,9.83000000,9.97000000,413527.00000000
2022-09-01,9.98000000,10.30000000,9.83000000,10.10000000,310119.86000000
2022-09-02,10.11000000,10.55000000,9.82000000,10.02000000,382508.13000000
2022-09-03,10.02000000,10.27000000,9.90000000,10.14000000,246867.27000000
2022-09-04,10.14000000,10.27000000,9.90000000,10.25000000,227704.10000000
2022-09-05,10.27000000,10.39000000,9.93000000,10.17000000,346414.96000000
2022-09-06,10.17000000,10.48000000,9.32000000,9.34000000,684697.60000000
2022-09-07,9.33000000,9.83000000,9.27000000,9.74000000,332357.99000000
2022-09-08,9.74000000,10.17000000,9.52000000,10.02000000,493706.98000000
2022-09-09,10.02000000,11.60000000,9.97000000,10.95000000,969590.90000000
2022-09-10,10.94000000,11.39000000,10.76000000,11.07000000,451045.42000000
2022-09-11,11.06000000,11.76000000,10.87000000,11.29000000,496924.05000000
2022-09-12,11.28000000,11.66000000,10.65000000,10.73000000,566210.46000000
2022-09-13,10.73000000,11.02000000,9.61000000,9.71000000,728026.19000000
2022-09-14,9.72000000,9.99000000,9.51000000,9.80000000,390742.72000000
2022-09-15,9.79000000,9.81000000,9.31000000,9.75000000,355322.55000000
2022-09-16,9.75000000,10.29000000,9.59000000,10.14000000,374823.49000000
2022-09-17,10.14000000,10.36000000,9.93000000,10.19000000,215503.14000000
2022-09-18,10.19000000,10.65000000,9.32000000,9.43000000,452734.98000000
2022-09-19,9.43000000,9.97000000,9.12000000,9.62000000,612947.35000000
2022-09-20,9.63000000,10.11000000,9.42000000,9.52000000,433787.63000000
2022-09-21,9.52000000,9.76000000,8.92000000,9.20000000,649752.97000000
2022-09-22,9.20000000,10.29000000,9.15000000,10.08000000,713481.47000000
2022-09-23,10.08000000,10.38000000,9.76000000,10.19000000,597799.00000000
2022-09-24,10.20000000,10.35000000,9.62000000,9.74000000,314513.48000000
2022-09-25,9.73000000,9.92000000,9.33000000,9.35000000,323881.21000000
2022-09-26,9.36000000,9.64000000,9.12000000,9.47000000,416238.97000000
2022-09-27,9.47000000,10.11000000,9.26000000,9.43000000,562168.49000000
2022-09-28,9.43000000,9.49000000,8.98000000,9.30000000,433851.89000000
2022-09-29,9.30000000,9.38000000,8.89000000,9.09000000,518398.04000000
2022-09-30,9.09000000,9.90000000,8.99000000,9.35000000,378701.28000000
2022-10-01,9.34000000,9.45000000,9.18000000,9.27000000,125350.52000000
2022-10-02,9.27000000,9.43000000,9.01000000,9.05000000,257701.55000000
2022-10-03,9.05000000,9.55000000,8.94000000,9.48000000,281827.48000000
2022-10-04,9.48000000,9.72000000,9.44000000,9.66000000,211112.41000000
2022-10-05,9.66000000,9.74000000,9.28000000,9.53000000,238245.32000000
2022-10-06,9.53000000,9.70000000,9.10000000,9.13000000,319125.41000000
2022-10-07,9.13000000,9.22000000,8.97000000,9.02000000,247244.35000000
2022-10-08,9.02000000,9.15000000,8.76000000,8.86000000,181344.69000000
2022-10-09,8.85000000,8.98000000,8.80000000,8.87000000,143081.99000000
2022-10-10,8.88000000,9.01000000,8.61000000,8.73000000,280728.35000000
2022-10-11,8.73000000,8.76000000,8.40000000,8.65000000,262594.94000000
2022-10-12,8.66000000,8.97000000,8.63000000,8.92000000,131322.80000000
2022-10-13,8.93000000,10.01000000,8.52000000,9.73000000,1178721.58000000
2022-10-14,9.74000000,10.00000000,9.42000000,9.72000000,528842.87000000
2022-10-15,9.72000000,9.98000000,9.39000000,9.70000000,354066.04000000
2022-10-16,9.70000000,10.20000000,9.67000000,10.05000000,375999.79000000
2022-10-17,10.05000000,10.30000000,9.81000000,9.95000000,384279.66000000
2022-10-18,9.97000000,10.37000000,9.84000000,10.21000000,404554.32000000
2022-10-19,10.21000000,10.28000000,9.75000000,9.88000000,276992.88000000
2022-10-20,9.86000000,10.23000000,9.65000000,10.13000000,246803.67000000
2022-10-21,10.13000000,10.60000000,9.75000000,10.48000000,311531.58000000
2022-10-22,10.49000000,10.51000000,10.22000000,10.35000000,181663.79000000
2022-10-23,10.36000000,10.96000000,10.35000000,10.59000000,252696.09000000
2022-10-24,10.59000000,10.60000000,10.12000000,10.19000000,208809.24000000
2022-10-25,10.20000000,10.92000000,10.03000000,10.52000000,224546.10000000
2022-10-26,10.53000000,11.07000000,10.53000000,10.63000000,341540.69000000
2022-10-27,10.62000000,11.10000000,10.11000000,10.25000000,496795.92000000
2022-10-28,10.25000000,10.50000000,10.02000000,10.20000000,282199.41000000
2022-10-29,10.20000000,10.68000000,10.03000000,10.13000000,459763.95000000
2022-10-30,10.13000000,11.35000000,10.03000000,10.38000000,896285.16000000
2022-10-31,10.37000000,10.47000000,9.91000000,10.40000000,520470.09000000
2022-11-01,10.39000000,10.49000000,10.11000000,10.20000000,304892.79000000
2022-11-02,10.19000000,11.33000000,9.90000000,11.30000000,948490.99000000
2022-11-03,11.31000000,17.80000000,11.31000000,14.67000000,9053787.95000000
2022-11-04,14.66000000,17.75000000,13.73000000,15.14000000,5117174.62000000
2022-11-05,15.14000000,16.42000000,14.59000000,14.99000000,1617637.53000000
2022-11-06,14.98000000,17.39000000,14.02000000,14.18000000,2282562.84000000
2022-11-07,14.18000000,14.54000000,13.18000000,13.60000000,1256369.89000000
2022-11-08,13.62000000,14.18000000,10.18000000,11.67000000,2517983.11000000
2022-11-09,11.67000000,11.84000000,8.66000000,8.88000000,2522218.79000000
2022-11-10,8.86000000,11.00000000,8.73000000,10.55000000,2663890.61000000
2022-11-11,10.54000000,10.97000000,9.07000000,9.66000000,2316852.61000000
2022-11-12,9.68000000,9.68000000,8.74000000,9.01000000,1172431.96000000
2022-11-13,9.01000000,9.21000000,8.50000000,8.66000000,995467.33000000
2022-11-14,8.66000000,9.35000000,8.30000000,9.08000000,1488375.59000000
2022-11-15,9.07000000,9.52000000,8.82000000,9.44000000,1106273.51000000
2022-11-16,9.44000000,10.70000000,9.18000000,9.43000000,2106867.26000000
2022-11-17,9.42000000,10.09000000,9.33000000,9.91000000,1017029.82000000
2022-11-18,9.90000000,10.38000000,9.90000000,10.23000000,668453.97000000
2022-11-19,10.23000000,10.58000000,9.70000000,10.43000000,508324.74000000
2022-11-20,10.43000000,11.21000000,9.35000000,9.46000000,1222432.00000000
2022-11-21,9.45000000,9.78000000,8.81000000,9.14000000,1014166.53000000
2022-11-22,9.15000000,9.31000000,8.59000000,9.11000000,966635.81000000
2022-11-23,9.11000000,9.65000000,8.99000000,9.49000000,1153778.07000000
2022-11-24,9.48000000,9.82000000,8.93000000,9.14000000,1073162.69000000
2022-11-25,9.14000000,9.39000000,8.83000000,9.28000000,697123.61000000
2022-11-26,9.29000000,9.53000000,9.10000000,9.23000000,601371.12000000
2022-11-27,9.23000000,9.62000000,9.15000000,9.19000000,618190.86000000
2022-11-28,9.19000000,9.65000000,8.84000000,9.14000000,1161224.42000000
2022-11-29,9.14000000,9.45000000,9.04000000,9.11000000,561847.47000000
2022-11-30,9.11000000,9.82000000,9.05000000,9.70000000,1203792.93000000
2022-12-01,9.69000000,9.88000000,9.27000000,9.40000000,920639.60000000
2022-12-02,9.40000000,9.61000000,9.19000000,9.56000000,661760.80000000
2022-12-03,9.57000000,9.62000000,9.12000000,9.18000000,468587.22000000
2022-12-04,9.18000000,9.38000000,9.13000000,9.29000000,316067.70000000
2022-12-05,9.29000000,9.48000000,9.17000000,9.37000000,609496.33000000
2022-12-06,9.38000000,9.86000000,9.29000000,9.49000000,1015446.87000000
2022-12-07,9.49000000,9.54000000,8.76000000,8.96000000,974644.48000000
2022-12-08,8.97000000,9.26000000,8.80000000,9.17000000,631852.46000000
2022-12-09,9.17000000,9.24000000,8.92000000,8.97000000,527045.44000000
2022-12-10,8.97000000,9.00000000,8.87000000,8.91000000,273984.22000000
2022-12-11,8.91000000,9.01000000,8.60000000,8.67000000,327996.72000000
2022-12-12,8.67000000,8.77000000,8.50000000,8.75000000,593576.67000000
2022-12-13,8.75000000,9.09000000,8.32000000,8.88000000,1136465.13000000
2022-12-14,8.87000000,9.05000000,8.64000000,8.74000000,589696.08000000
2022-12-15,8.75000000,8.77000000,8.23000000,8.32000000,442105.77000000
2022-12-16,8.32000000,8.41000000,7.33000000,7.39000000,997611.17000000
2022-12-17,7.38000000,7.81000000,7.28000000,7.81000000,768210.26000000
2022-12-18,7.80000000,7.86000000,7.62000000,7.71000000,245392.03000000
2022-12-19,7.71000000,7.84000000,7.20000000,7.29000000,288321.62000000
2022-12-20,7.30000000,7.65000000,7.27000000,7.35000000,405662.33000000
2022-12-21,7.35000000,7.44000000,6.98000000,7.10000000,578880.44000000
2022-12-22,7.10000000,7.22000000,6.81000000,6.96000000,562700.21000000
2022-12-23,6.97000000,7.06000000,6.52000000,6.55000000,667523.76000000
2022-12-24,6.55000000,6.62000000,6.25000000,6.29000000,809489.01000000
2022-12-25,6.28000000,6.50000000,6.16000000,6.33000000,494481.60000000
2022-12-26,6.33000000,6.75000000,6.32000000,6.66000000,469365.74000000
2022-12-27,6.67000000,6.74000000,6.47000000,6.71000000,756295.97000000
2022-12-28,6.71000000,6.77000000,6.25000000,6.41000000,590266.30000000
2022-12-29,6.42000000,6.62000000,6.30000000,6.45000000,413449.84000000
2022-12-30,6.45000000,6.47000000,6.07000000,6.22000000,411017.77000000
2022-12-31,6.22000000,6.30000000,6.16000000,6.17000000,311786.80000000
2023-01-01,6.18000000,6.41000000,6.08000000,6.37000000,207761.75000000
2023-01-02,6.37000000,6.76000000,6.23000000,6.65000000,542059.70000000
2023-01-03,6.64000000,6.75000000,6.54000000,6.69000000,381783.07000000
2023-01-04,6.69000000,7.05000000,6.66000000,6.95000000,475377.43000000
2023-01-05,6.94000000,7.07000000,6.58000000,6.62000000,585496.22000000
2023-01-06,6.63000000,6.90000000,6.39000000,6.87000000,434830.57000000
2023-01-07,6.86000000,6.96000000,6.79000000,6.92000000,312540.89000000
2023-01-08,6.93000000,7.37000000,6.77000000,7.28000000,781029.07000000
2023-01-09,7.29000000,7.81000000,7.25000000,7.54000000,919791.53000000
2023-01-10,7.55000000,7.77000000,7.30000000,7.56000000,793856.35000000
2023-01-11,7.55000000,7.85000000,7.34000000,7.76000000,766533.79000000
2023-01-12,7.77000000,8.11000000,7.50000000,7.92000000,1260885.65000000
2023-01-13,7.92000000,8.37000000,7.79000000,8.35000000,1095120.83000000
2023-01-14,8.34000000,9.54000000,8.21000000,9.36000000,1807767.53000000
2023-01-15,9.37000000,9.37000000,8.63000000,9.09000000,817044.02000000
2023-01-16,9.08000000,9.41000000,8.62000000,8.99000000,1139247.71000000
2023-01-17,8.99000000,9.77000000,8.74000000,9.47000000,1181874.06000000
2023-01-18,9.47000000,9.62000000,8.33000000,8.65000000,1244754.52000000
2023-01-19,8.64000000,9.32000000,8.59000000,8.86000000,765752.65000000
2023-01-20,8.86000000,9.54000000,8.68000000,9.49000000,855676.63000000
2023-01-21,9.49000000,9.94000000,9.20000000,9.21000000,1394046.64000000
2023-01-22,9.21000000,10.24000000,9.21000000,9.70000000,1423471.43000000
2023-01-23,9.71000000,10.27000000,9.64000000,9.80000000,977860.76000000
2023-01-24,9.81000000,10.87000000,9.59000000,9.77000000,1393583.15000000
2023-01-25,9.77000000,10.60000000,9.33000000,10.28000000,1672569.75000000
2023-01-26,10.29000000,10.47000000,9.81000000,10.06000000,1121334.88000000
2023-01-27,10.06000000,10.37000000,9.71000000,10.36000000,864070.07000000
2023-01-28,10.36000000,10.58000000,9.87000000,10.22000000,824350.56000000
2023-01-29,10.22000000,11.02000000,10.10000000,10.92000000,862091.83000000
2023-01-30,10.92000000,11.21000000,9.80000000,10.08000000,1379686.73000000
2023-01-31,10.08000000,10.77000000,9.99000000,10.53000000,773905.14000000
2023-02-01,10.54000000,12.87000000,10.48000000,12.39000000,4418401.45000000
2023-02-02,12.40000000,12.78000000,11.83000000,12.08000000,2870891.85000000
2023-02-03,12.09000000,12.70000000,11.68000000,12.40000000,1654594.65000000
2023-02-04,12.40000000,12.62000000,11.97000000,12.02000000,693656.76000000
2023-02-05,12.02000000,12.11000000,10.81000000,11.52000000,866909.04000000
2023-02-06,11.52000000,11.87000000,10.94000000,11.00000000,877974.87000000
2023-02-07,11.00000000,12.80000000,10.99000000,12.70000000,1602096.19000000
2023-02-08,12.70000000,13.59000000,11.45000000,11.94000000,2277629.98000000
2023-02-09,11.94000000,12.18000000,10.03000000,10.46000000,1729936.87000000
2023-02-10,10.46000000,10.69000000,10.18000000,10.50000000,1102067.63000000
2023-02-11,10.49000000,12.04000000,10.41000000,11.68000000,1248173.37000000
2023-02-12,11.69000000,11.73000000,10.92000000,11.11000000,654566.53000000
2023-02-13,11.12000000,11.33000000,10.01000000,10.37000000,1200304.21000000
2023-02-14,10.36000000,11.30000000,10.31000000,11.17000000,947210.45000000
2023-02-15,11.18000000,11.24000000,11.18000000,11.23000000,2217.75000000
